Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore
2025-01-05,3656.88000000,3675.25000000,3593.70000000,3635.99000000,155444.17410000,2025-01-05 23:59:59.999,564147572.80066900,1461192,76901.37580000,279135355.27000600,0
2025-01-06,3636.00000000,3744.83000000,3610.63000000,3687.45000000,329642.36480000,2025-01-06 23:59:59.999,1210642823.30206900,2753873,166824.61960000,612822771.95455100,0
2025-01-07,3687.44000000,3700.86000000,3356.31000000,3381.31000000,541543.28740000,2025-01-07 23:59:59.999,1899318756.15801600,3538701,254553.45020000,892893276.02080900,0
2025-01-08,3381.31000000,3415.10000000,3208.20000000,3327.29000000,584749.96270000,2025-01-08 23:59:59.999,1944382187.65665900,3766197,275577.22690000,916259778.41837900,0
2025-01-09,3327.29000000,3357.27000000,3158.00000000,3219.20000000,501818.42470000,2025-01-09 23:59:59.999,1638958679.71436800,3685889,237793.73460000,777185110.08267900,0
2025-01-10,3219.20000000,3322.49000000,3193.97000000,3267.04000000,454142.13330000,2025-01-10 23:59:59.999,1482940591.67198800,3199118,222519.18490000,726413490.66837400,0
2025-01-11,3267.05000000,3320.18000000,3217.56000000,3282.83000000,151679.74870000,2025-01-11 23:59:59.999,494933295.35826200,1208777,74202.78760000,242350177.14399100,0
2025-01-12,3282.83000000,3300.00000000,3224.49000000,3267.30000000,164879.97090000,2025-01-12 23:59:59.999,538751712.04578700,1151908,78312.53320000,255990007.31399000,0
2025-01-13,3267.30000000,3339.00000000,2920.00000000,3137.51000000,845907.56690000,2025-01-13 23:59:59.999,2614824635.15443900,4900248,410956.80140000,1271030799.21146800,0
2025-01-14,3137.51000000,3256.67000000,3125.65000000,3225.63000000,374308.45170000,2025-01-14 23:59:59.999,1197715520.89902600,2446285,180843.36050000,578754045.67724400,0
2025-01-15,3225.63000000,3473.75000000,3186.36000000,3451.52000000,464188.03400000,2025-01-15 23:59:59.999,1537407357.36677100,2689488,233981.71830000,775803015.40606800,0
2025-01-16,3451.51000000,3460.79000000,3265.44000000,3308.05000000,471282.67870000,2025-01-16 23:59:59.999,1573512574.07485100,2667507,227669.87210000,760336218.42832100,0
2025-01-17,3308.04000000,3525.72000000,3307.50000000,3473.63000000,518550.18130000,2025-01-17 23:59:59.999,1773013467.30909300,3165882,269301.51330000,920836504.15644600,0
2025-01-18,3473.64000000,3494.39000000,3227.00000000,3307.71000000,634197.12810000,2025-01-18 23:59:59.999,2100633661.76441900,3931387,309754.32910000,1025970289.51767100,0
2025-01-19,3307.71000000,3448.99000000,3130.48000000,3215.12000000,1342301.52170000,2025-01-19 23:59:59.999,4408659681.01233000,7064813,651932.43120000,2143657478.90028600,0
2025-01-20,3215.20000000,3453.69000000,3142.78000000,3284.00000000,1158354.78140000,2025-01-20 23:59:59.999,3830020315.13160700,7137551,572672.70280000,1895320599.96198600,0
2025-01-21,3283.99000000,3289.85000000,3204.60000000,3264.97000000,234200.75440000,2025-01-21 23:59:59.999,760405728.88269100,1734890,114507.15550000,371894212.95704800,0
